 26  56  3.3000 15.0000  0.6296  2.683e+04  5.017e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.6430  2.637e+04  4.906e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.6563  2.613e+04  4.854e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.6697  2.671e+04  4.951e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.6830  2.682e+04  5.040e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.6963  2.679e+04  5.136e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.7097  2.677e+04  5.355e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.7222  2.731e+04  6.047e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.7347  2.707e+04  5.858e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.7473  2.752e+04  5.779e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.7599  2.684e+04  5.592e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.7724  2.593e+04  5.408e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.7850  2.711e+04  5.464e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.7976  2.590e+04  5.243e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.8102  2.613e+04  5.213e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.8227  2.458e+04  5.084e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.8353  2.558e+04  5.259e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.8479  2.544e+04  5.344e+02 Chen:1990kq 
 26  56  3.3000 15.0000  0.8604  2.607e+04  5.650e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.0501  5.896e+00  1.778e+00 Chen:1990kq 
 26  56  3.6000 15.0000  0.0674  1.588e+01  2.853e+00 Chen:1990kq 
 26  56  3.6000 15.0000  0.0847  4.825e+01  4.802e+00 Chen:1990kq 
 26  56  3.6000 15.0000  0.1020  6.376e+01  5.138e+00 Chen:1990kq 
 26  56  3.6000 15.0000  0.1193  1.139e+02  6.385e+00 Chen:1990kq 
 26  56  3.6000 15.0000  0.1366  2.107e+02  9.196e+00 Chen:1990kq 
 26  56  3.6000 15.0000  0.1538  3.605e+02  1.234e+01 Chen:1990kq 
 26  56  3.6000 15.0000  0.1711  5.126e+02  1.477e+01 Chen:1990kq 
 26  56  3.6000 15.0000  0.1884  7.589e+02  1.814e+01 Chen:1990kq 
 26  56  3.6000 15.0000  0.2057  1.218e+03  2.334e+01 Chen:1990kq 
 26  56  3.6000 15.0000  0.2230  1.724e+03  2.817e+01 Chen:1990kq 
 26  56  3.6000 15.0000  0.2403  2.466e+03  3.512e+01 Chen:1990kq 
 26  56  3.6000 15.0000  0.2577  3.613e+03  1.287e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.2740  4.668e+03  1.422e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.2902  6.219e+03  1.603e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.3065  8.037e+03  1.781e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.3228  9.010e+03  1.852e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.3391  1.108e+04  2.024e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.3553  1.269e+04  2.121e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.3716  1.409e+04  2.202e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.3879  1.521e+04  2.292e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.4042  1.598e+04  2.369e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.4204  1.737e+04  2.501e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.4367  1.742e+04  2.597e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.4519  1.913e+04  3.968e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.4672  1.937e+04  3.867e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.4826  1.874e+04  3.704e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.4979  1.928e+04  3.666e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.5132  1.888e+04  3.556e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.5285  1.943e+04  3.550e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.5439  1.857e+04  3.394e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.5592  1.844e+04  3.334e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.5745  1.872e+04  3.364e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.5898  1.871e+04  3.393e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.6052  1.819e+04  3.390e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.6205  1.818e+04  3.521e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.6358  1.842e+04  3.762e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.6503  1.938e+04  3.748e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.6647  1.862e+04  3.591e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.6791  1.918e+04  3.569e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.6936  1.893e+04  3.489e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.7080  1.933e+04  3.483e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.7224  1.943e+04  3.429e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.7368  1.856e+04  3.315e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.7513  1.896e+04  3.366e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.7657  1.871e+04  3.382e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.7801  1.847e+04  3.414e+02 Chen:1990kq 
 26  56  3.6000 15.0000  0.7946  1.847e+04  3.550e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.0880  7.091e+00  2.242e+00 Chen:1990kq 
 26  56  3.9000 15.0000  0.1066  1.829e+01  3.520e+00 Chen:1990kq 
 26  56  3.9000 15.0000  0.1251  3.411e+01  4.730e+00 Chen:1990kq 
 26  56  3.9000 15.0000  0.1437  5.104e+01  5.636e+00 Chen:1990kq 
 26  56  3.9000 15.0000  0.1623  8.847e+01  7.152e+00 Chen:1990kq 
 26  56  3.9000 15.0000  0.1808  1.515e+02  9.150e+00 Chen:1990kq 
 26  56  3.9000 15.0000  0.1994  2.022e+02  1.047e+01 Chen:1990kq 
 26  56  3.9000 15.0000  0.2179  3.480e+02  1.380e+01 Chen:1990kq 
 26  56  3.9000 15.0000  0.2365  4.603e+02  1.613e+01 Chen:1990kq 
 26  56  3.9000 15.0000  0.2551  6.914e+02  2.005e+01 Chen:1990kq 
 26  56  3.9000 15.0000  0.2736  1.035e+03  2.509e+01 Chen:1990kq 
 26  56  3.9000 15.0000  0.2922  1.416e+03  3.059e+01 Chen:1990kq 
 26  56  3.9000 15.0000  0.3110  2.038e+03  7.238e+01 Chen:1990kq 
 26  56  3.9000 15.0000  0.3285  2.708e+03  8.119e+01 Chen:1990kq 
 26  56  3.9000 15.0000  0.3459  3.648e+03  9.203e+01 Chen:1990kq 
 26  56  3.9000 15.0000  0.3634  4.480e+03  9.970e+01 Chen:1990kq 
 26  56  3.9000 15.0000  0.3809  5.439e+03  1.078e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.3984  6.675e+03  1.177e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.4158  7.593e+03  1.230e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.4333  8.423e+03  1.277e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.4508  9.437e+03  1.353e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.4683  1.010e+04  1.412e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.4857  1.085e+04  1.482e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.5032  1.106e+04  1.553e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.5196  1.164e+04  2.289e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.5360  1.214e+04  2.265e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.5525  1.224e+04  2.215e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.5689  1.276e+04  2.208e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.5854  1.219e+04  2.115e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.6019  1.247e+04  2.106e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.6183  1.236e+04  2.051e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.6348  1.178e+04  1.975e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.6513  1.247e+04  2.035e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.6677  1.223e+04  2.035e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.6842  1.245e+04  2.086e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.7006  1.246e+04  2.169e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.7168  1.278e+04  3.386e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.7323  1.278e+04  3.296e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.7478  1.344e+04  3.311e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.7633  1.339e+04  3.245e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.7788  1.358e+04  3.223e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.7943  1.451e+04  3.299e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.8099  1.407e+04  3.197e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.8254  1.386e+04  3.146e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.8409  1.402e+04  3.185e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.8564  1.394e+04  3.221e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.8719  1.469e+04  3.367e+02 Chen:1990kq 
 26  56  3.9000 15.0000  0.8874  1.423e+04  3.452e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.1382  1.818e+00  4.858e-01 Chen:1990kq 
 26  56  4.3000 15.0000  0.1585  1.201e+01  1.681e+00 Chen:1990kq 
 26  56  4.3000 15.0000  0.1787  1.750e+01  1.995e+00 Chen:1990kq 
 26  56  4.3000 15.0000  0.1989  2.873e+01  2.501e+00 Chen:1990kq 
 26  56  4.3000 15.0000  0.2192  4.592e+01  3.062e+00 Chen:1990kq 
 26  56  4.3000 15.0000  0.2394  6.818e+01  3.593e+00 Chen:1990kq 
 26  56  4.3000 15.0000  0.2596  9.871e+01  4.145e+00 Chen:1990kq 
 26  56  4.3000 15.0000  0.2798  1.419e+02  4.931e+00 Chen:1990kq 
 26  56  4.3000 15.0000  0.3001  2.085e+02  6.151e+00 Chen:1990kq 
 26  56  4.3000 15.0000  0.3203  3.122e+02  7.788e+00 Chen:1990kq 
 26  56  4.3000 15.0000  0.3405  4.553e+02  9.713e+00 Chen:1990kq 
 26  56  4.3000 15.0000  0.3608  6.048e+02  1.174e+01 Chen:1990kq 
 26  56  4.3000 15.0000  0.3807  9.269e+02  3.619e+01 Chen:1990kq 
 26  56  4.3000 15.0000  0.3998  1.277e+03  4.138e+01 Chen:1990kq 
 26  56  4.3000 15.0000  0.4188  1.715e+03  4.686e+01 Chen:1990kq 
 26  56  4.3000 15.0000  0.4379  2.126e+03  5.097e+01 Chen:1990kq 
 26  56  4.3000 15.0000  0.4569  2.650e+03  5.583e+01 Chen:1990kq 
 26  56  4.3000 15.0000  0.4760  3.201e+03  6.044e+01 Chen:1990kq 
 26  56  4.3000 15.0000  0.4950  3.734e+03  6.388e+01 Chen:1990kq 
 26  56  4.3000 15.0000  0.5141  4.265e+03  6.725e+01 Chen:1990kq 
 26  56  4.3000 15.0000  0.5331  4.826e+03  7.160e+01 Chen:1990kq 
 26  56  4.3000 15.0000  0.5522  5.329e+03  7.573e+01 Chen:1990kq 
 26  56  4.3000 15.0000  0.5712  5.846e+03  8.051e+01 Chen:1990kq 
 26  56  4.3000 15.0000  0.5903  6.062e+03  8.490e+01 Chen:1990kq 
 26  56  4.3000 15.0000  0.6088  6.403e+03  1.213e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.6268  6.730e+03  1.205e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.6447  7.076e+03  1.205e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.6626  6.957e+03  1.166e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.6806  7.004e+03  1.148e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.6985  7.457e+03  1.167e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.7165  7.144e+03  1.118e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.7344  7.373e+03  1.121e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.7524  7.275e+03  1.116e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.7703  7.576e+03  1.151e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.7882  7.701e+03  1.178e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.8062  7.714e+03  1.225e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.8236  7.654e+03  1.463e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.8405  7.624e+03  1.420e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.8574  7.790e+03  1.404e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.8743  7.856e+03  1.382e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.8912  8.081e+03  1.380e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.9081  8.375e+03  1.389e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.9249  8.392e+03  1.366e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.9418  8.160e+03  1.334e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.9587  8.225e+03  1.347e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.9756  8.353e+03  1.376e+02 Chen:1990kq 
 26  56  4.3000 15.0000  0.9925  8.640e+03  1.424e+02 Chen:1990kq 
 26  56  4.3000 15.0000  1.0094  8.515e+03  1.474e+02 Chen:1990kq 
