 iw iq       W      Q2   epsln   g1/F1    stat    syst     c_s       f      c_1    PBPT    f_RC     A_RC      D'   eps*R    C_g2  Aparr    err
 46  9  2.2760  2.4241  0.6351  0.4218  0.0079  0.0224  1.0026  0.1639 -0.0101  0.6410  0.9716 -0.0069  0.7648  0.1009  0.9771  0.3302  0.0061
 47  9  2.3255  2.4236  0.6091  0.4074  0.0075  0.0216  1.0046  0.1635 -0.0100  0.6412  0.9687 -0.0084  0.7842  0.0966  0.9796  0.3261  0.0060
 48  9  2.3747  2.4284  0.5802  0.4030  0.0074  0.0208  1.0072  0.1631 -0.0098  0.6410  0.9656 -0.0100  0.8046  0.0924  0.9821  0.3302  0.0060
 49  9  2.4250  2.4278  0.5501  0.3748  0.0072  0.0200  1.0110  0.1627 -0.0097  0.6411  0.9613 -0.0121  0.8243  0.0884  0.9846  0.3138  0.0060
 50  9  2.4754  2.4271  0.5180  0.3917  0.0069  0.0192  1.0161  0.1624 -0.0095  0.6411  0.9563 -0.0146  0.8438  0.0844  0.9870  0.3349  0.0059
 51  9  2.5245  2.4214  0.4853  0.3957  0.0071  0.0184  1.0230  0.1621 -0.0094  0.6409  0.9499 -0.0176  0.8624  0.0803  0.9895  0.3450  0.0062
 52  9  2.5743  2.4249  0.4491  0.3807  0.0068  0.0177  1.0352  0.1618 -0.0092  0.6409  0.9416 -0.0210  0.8820  0.0754  0.9921  0.3385  0.0060
 53  9  2.6245  2.4299  0.4103  0.3710  0.0070  0.0175  1.0534  0.1617 -0.0091  0.6409  0.9316 -0.0254  0.9018  0.0699  0.9947  0.3364  0.0063
 54  9  2.6731  2.4106  0.3751  0.3732  0.0074  0.0178  1.0752  0.1615 -0.0090  0.6409  0.9180 -0.0313  0.9177  0.0653  0.9974  0.3434  0.0068
 55  9  2.7153  2.3168  0.3575  0.3185  0.0119  0.0178  1.0819  0.1615 -0.0089  0.6413  0.8998 -0.0388  0.9221  0.0647  1.0001  0.2936  0.0110
 24 10  1.1751  2.9033  0.8842  0.1829  0.0552  0.0265  1.0014  0.1404  0.0843  0.6410  0.7633 -0.1334  0.5192  0.2327  0.8746  0.1088  0.0328
 26 10  1.2760  2.9056  0.8723  0.2360  0.0338  0.0272  1.0008  0.1701 -0.0112  0.6411  0.8970 -0.0068  0.5610  0.1577  0.9254  0.1431  0.0205
 27 10  1.3260  2.8695  0.8682  0.3971  0.0315  0.0288  1.0009  0.1565 -0.0110  0.6411  0.9113  0.0094  0.5858  0.1099  0.9297  0.2501  0.0198
 28 10  1.3769  2.9126  0.8578  0.4862  0.0273  0.0299  1.0016  0.1562 -0.0111  0.6411  0.9290  0.0142  0.6038  0.0974  0.9268  0.3165  0.0178
 29 10  1.4269  2.9026  0.8507  0.5531  0.0250  0.0296  1.0019  0.1616 -0.0124  0.6413  0.9440 -0.0001  0.5961  0.1215  0.9201  0.3583  0.0162
 30 10  1.4738  2.8762  0.8446  0.5312  0.0200  0.0293  1.0018  0.1931 -0.0111  0.6408  0.9620 -0.0067  0.5675  0.1865  0.9065  0.3325  0.0125
 31 10  1.5227  2.9025  0.8337  0.5823  0.0164  0.0294  1.0021  0.2090 -0.0109  0.6409  0.9710 -0.0020  0.5751  0.1922  0.9149  0.3660  0.0103
 32 10  1.5748  2.9027  0.8233  0.5666  0.0174  0.0287  1.0026  0.1760 -0.0137  0.6410  0.9697 -0.0058  0.6163  0.1290  0.9275  0.3765  0.0115
