 iw iq       W      Q2   epsln   g1/F1    stat    syst     c_s       f      c_1    PBPT    f_RC     A_RC      D'   eps*R    C_g2  Aparr    err
 51  7  2.5076  1.5990  0.3557  0.3664  0.0583  0.0265  1.2131  0.1581 -0.0082  0.6520  0.8580 -0.0507  0.9167  0.0764  0.9998  0.3359  0.0535
 24  8  1.1748  2.0366  0.8886  0.0868  0.0922  0.0267  1.0042  0.1464 -0.0005  0.6520  0.7790 -0.1122  0.5831  0.1427  0.8963  0.0565  0.0600
 25  8  1.2253  2.0408  0.8817 -0.0401  0.0550  0.0265  1.0042  0.2105 -0.0030  0.6520  0.8920 -0.0409  0.5866  0.1406  0.8882 -0.0265  0.0363
 26  8  1.2747  2.0446  0.8742  0.1314  0.0619  0.0265  1.0043  0.1755 -0.0084  0.6520  0.8960 -0.0113  0.5955  0.1307  0.9547  0.0819  0.0386
 27  8  1.3267  2.0302  0.8672  0.2630  0.0637  0.0277  1.0042  0.1558 -0.0103  0.6520  0.9040  0.0092  0.6003  0.1258  0.9517  0.1659  0.0402
 28  8  1.3767  2.0523  0.8563  0.4380  0.0614  0.0288  1.0041  0.1519 -0.0114  0.6520  0.9190  0.0155  0.6080  0.1288  0.9470  0.2812  0.0394
 29  8  1.4241  2.0385  0.8485  0.5152  0.0546  0.0286  1.0039  0.1546 -0.0133  0.6520  0.9340  0.0023  0.6018  0.1483  0.9377  0.3306  0.0351
 30  8  1.4748  2.0409  0.8375  0.5477  0.0422  0.0283  1.0037  0.1834 -0.0116  0.6520  0.9540 -0.0024  0.5838  0.2000  0.9244  0.3459  0.0267
 31  8  1.5261  2.0425  0.8254  0.5404  0.0341  0.0284  1.0033  0.1983 -0.0111  0.6520  0.9630  0.0002  0.5920  0.2020  0.9317  0.3433  0.0217
 32  8  1.5748  2.0420  0.8131  0.6254  0.0405  0.0278  1.0022  0.1655 -0.0139  0.6520  0.9600 -0.0048  0.6223  0.1611  0.9473  0.4108  0.0266
 33  8  1.6237  2.0420  0.7995  0.6294  0.0359  0.0274  1.0013  0.1626 -0.0132  0.6520  0.9620 -0.0055  0.6359  0.1556  0.9561  0.4187  0.0239
 34  8  1.6778  2.0229  0.7855  0.5405  0.0303  0.0270  1.0010  0.1838 -0.0108  0.6520  0.9700 -0.0063  0.6360  0.1734  0.9510  0.3615  0.0203
 35  8  1.7266  2.0390  0.7673  0.5141  0.0289  0.0262  1.0015  0.1850 -0.0112  0.6520  0.9710 -0.0096  0.6479  0.1788  0.9491  0.3509  0.0197
 36  8  1.7754  2.0367  0.7500  0.5375  0.0301  0.0255  1.0014  0.1697 -0.0119  0.6520  0.9690 -0.0162  0.6565  0.1859  0.9535  0.3701  0.0207
 37  8  1.8252  2.0408  0.7300  0.4612  0.0310  0.0248  1.0022  0.1664 -0.0111  0.6520  0.9680 -0.0164  0.6651  0.1964  0.9569  0.3206  0.0216
 38  8  1.8748  2.0466  0.7080  0.4714  0.0283  0.0238  1.0032  0.1669 -0.0110  0.6520  0.9680 -0.0239  0.6787  0.1993  0.9633  0.3321  0.0199
 39  8  1.9256  2.0304  0.6870  0.3693  0.0275  0.0229  1.0061  0.1672 -0.0111  0.6520  0.9670 -0.0246  0.6963  0.1909  0.9683  0.2656  0.0198
 40  8  1.9747  2.0281  0.6629  0.4353  0.0260  0.0229  1.0087  0.1660 -0.0099  0.6520  0.9650 -0.0082  0.7233  0.1710  0.9684  0.3251  0.0195
 41  8  2.0247  2.0375  0.6345  0.4172  0.0252  0.0224  1.0122  0.1643 -0.0098  0.6520  0.9630 -0.0059  0.7557  0.1476  0.9708  0.3248  0.0196
 42  8  2.0759  2.0346  0.6053  0.4338  0.0240  0.0216  1.0171  0.1628 -0.0101  0.6520  0.9600 -0.0089  0.7854  0.1282  0.9736  0.3499  0.0193
 43  8  2.1254  2.0327  0.5747  0.4469  0.0233  0.0209  1.0230  0.1618 -0.0101  0.6520  0.9560 -0.0115  0.8123  0.1136  0.9762  0.3719  0.0194
 44  8  2.1749  2.0360  0.5410  0.4279  0.0232  0.0202  1.0341  0.1610 -0.0100  0.6520  0.9510 -0.0146  0.8382  0.1019  0.9788  0.3665  0.0199
 45  8  2.2248  2.0447  0.5036  0.4292  0.0223  0.0197  1.0472  0.1606 -0.0098  0.6520  0.9440 -0.0183  0.8637  0.0920  0.9812  0.3778  0.0196
 46  8  2.2751  2.0285  0.4684  0.4333  0.0231  0.0197  1.0671  0.1604 -0.0097  0.6520  0.9360 -0.0225  0.8839  0.0848  0.9836  0.3894  0.0208
 47  8  2.3250  2.0335  0.4268  0.3947  0.0226  0.0207  1.0970  0.1601 -0.0095  0.6520  0.9260 -0.0278  0.9067  0.0769  0.9859  0.3630  0.0208
 48  8  2.3746  2.0238  0.3862  0.4082  0.0238  0.0234  1.1412  0.1600 -0.0093  0.6520  0.9130 -0.0342  0.9262  0.0700  0.9882  0.3826  0.0224
 49  8  2.4212  1.9765  0.3544  0.3749  0.0315  0.0276  1.1911  0.1601 -0.0092  0.6520  0.8950 -0.0426  0.9385  0.0655  0.9904  0.3552  0.0298
 25  9  1.2260  2.4160  0.8480  0.0350  0.0536  0.0254  1.0045  0.2053  0.0310  0.6520  0.8890 -0.0495  0.6290  0.1667  0.8643  0.0255  0.0390
 26  9  1.2773  2.4255  0.8382  0.2540  0.0670  0.0259  1.0039  0.1729 -0.0105  0.6520  0.8960 -0.0108  0.6519  0.1358  0.9370  0.1768  0.0466
 27  9  1.3265  2.4083  0.8306  0.4062  0.0663  0.0272  1.0036  0.1563 -0.0106  0.6520  0.9060  0.0095  0.6686  0.1119  0.9395  0.2890  0.0472
 28  9  1.3753  2.4173  0.8196  0.4306  0.0630  0.0283  1.0033  0.1542 -0.0112  0.6520  0.9220  0.0156  0.6785  0.1080  0.9360  0.3122  0.0457
 29  9  1.4271  2.4139  0.8083  0.4734  0.0539  0.0280  1.0029  0.1584 -0.0128  0.6520  0.9370 -0.0003  0.6723  0.1301  0.9279  0.3430  0.0390
 30  9  1.4770  2.4196  0.7953  0.5718  0.0432  0.0276  1.0026  0.1883 -0.0113  0.6520  0.9560 -0.0060  0.6488  0.1869  0.9141  0.4059  0.0307
 31  9  1.5254  2.4246  0.7817  0.6213  0.0381  0.0276  1.0021  0.2033 -0.0109  0.6520  0.9660 -0.0023  0.6585  0.1862  0.9219  0.4438  0.0272
 32  9  1.5743  2.4343  0.7661  0.5550  0.0427  0.0268  1.0020  0.1704 -0.0139  0.6520  0.9620 -0.0082  0.6984  0.1366  0.9362  0.4140  0.0319
 33  9  1.6255  2.4154  0.7523  0.6231  0.0381  0.0264  1.0019  0.1675 -0.0132  0.6520  0.9650 -0.0083  0.7139  0.1248  0.9442  0.4712  0.0288
 34  9  1.6756  2.4107  0.7357  0.5307  0.0321  0.0259  1.0021  0.1889 -0.0108  0.6520  0.9710 -0.0076  0.7218  0.1299  0.9393  0.4079  0.0247
 35  9  1.7248  2.4224  0.7156  0.5137  0.0305  0.0252  1.0033  0.1903 -0.0112  0.6520  0.9730 -0.0110  0.7318  0.1362  0.9383  0.4006  0.0238
 36  9  1.7755  2.4261  0.6945  0.5453  0.0321  0.0244  1.0045  0.1747 -0.0123  0.6520  0.9710 -0.0188  0.7386  0.1467  0.9438  0.4268  0.0252
 37  9  1.8254  2.4205  0.6734  0.4799  0.0315  0.0238  1.0059  0.1710 -0.0115  0.6520  0.9690 -0.0170  0.7442  0.1576  0.9478  0.3768  0.0247
 38  9  1.8765  2.4334  0.6471  0.4636  0.0307  0.0227  1.0091  0.1716 -0.0114  0.6520  0.9690 -0.0250  0.7592  0.1589  0.9539  0.3690  0.0244
 39  9  1.9263  2.4110  0.6253  0.3936  0.0290  0.0218  1.0113  0.1715 -0.0115  0.6520  0.9680 -0.0268  0.7748  0.1519  0.9589  0.3180  0.0234
 40  9  1.9759  2.4309  0.5946  0.4616  0.0286  0.0218  1.0150  0.1707 -0.0104  0.6520  0.9660 -0.0098  0.8052  0.1327  0.9603  0.3871  0.0239
 41  9  2.0247  2.4172  0.5683  0.4799  0.0268  0.0214  1.0192  0.1689 -0.0103  0.6520  0.9630 -0.0098  0.8303  0.1155  0.9635  0.4135  0.0231
